# ev x0 y0 z0 xf yf zf 
777 -0.111427 0.139678 -0.25 -0.116738 0.0572084 0.356675
778 -0.0844952 -0.191357 -0.25 -0.0973949 -0.182249 -0.149999
779 0.00589579 0.192497 -0.25 -0.0185629 0.220096 -0.15
780 -0.0960547 0.131495 -0.25 -0.0634271 0.113479 0.359403
781 -0.0262617 -0.12186 -0.25 -0.0403732 -0.132647 0.359991
782 0.113628 0.224971 -0.25 0.127716 0.272778 -0.149999
783 -0.228744 0.124867 -0.25 -0.253283 0.116973 -0.149997
784 -0.238146 0.169353 -0.25 -0.2697 0.154191 -0.149999
785 -0.068529 0.133095 -0.25 -0.0273566 0.129567 0.359992
786 -0.0147251 -0.0840206 -0.25 -0.11105 -0.100308 0.359968
787 -0.212338 0.092002 -0.25 -0.268456 0.0746758 -0.149979
788 0.194803 -0.0850745 -0.25 0.22789 -0.0817003 -0.15
789 -0.0563084 -0.183131 -0.25 -0.0252473 -0.165077 -0.149998
790 -0.0148462 0.112417 -0.25 0.0745968 0.121122 0.359984
791 -0.128085 -0.189059 -0.25 -0.129514 -0.204553 -0.149996
792 -0.191887 0.0104882 -0.25 -0.191297 -0.0300663 -0.149996
793 0.200619 -0.0263826 -0.25 0.211473 -0.06355 -0.149999
794 0.0691309 -0.0434848 -0.25 0.114843 -0.0687209 0.359899
795 -0.0838855 0.223076 -0.25 -0.0809561 0.280288 -0.149993
796 -0.161989 0.139853 -0.25 -0.166774 0.0931373 -0.149999
797 -0.148784 0.201639 -0.25 -0.130596 0.177014 -0.15
798 0.114824 -0.127528 -0.25 0.102406 -0.104961 -0.149998
799 0.0765061 0.126678 -0.25 0.0615516 0.116212 0.359994
800 -0.208175 -0.242023 -0.25 -0.258336 -0.239684 -0.149983
801 0.00977253 0.0271001 -0.25 -0.0258002 0.0363236 0.5
802 -0.0760434 0.0474343 -0.25 -0.208794 0.0148222 0.5
803 -0.130898 -0.13124 -0.25 -0.121973 -0.125495 -0.15
804 0.21236 0.0627937 -0.25 0.240143 0.0135983 -0.15
805 -0.0643713 -0.0524863 -0.25 -0.0877491 -0.110591 0.359996
806 -0.0747896 0.0575438 -0.25 -0.251291 0.014334 0.5
807 0.00845471 -0.016677 -0.25 -0.0868796 -0.130635 0.359997
808 -0.181968 -0.0409259 -0.25 -0.198794 -0.0262889 -0.149994
809 0.20694 0.137163 -0.25 0.240247 0.103872 -0.14998
810 0.165589 -0.126945 -0.25 0.124729 -0.138901 -0.149981
811 0.110239 -0.2464 -0.25 0.139545 -0.259417 -0.149998
812 -0.237092 0.211455 -0.25 -0.245068 0.171925 -0.149997
813 0.205239 0.127732 -0.25 0.167231 0.122066 -0.149989
814 -0.166073 0.0317451 -0.25 -0.129189 -0.0145448 0.359354
815 0.00440972 -0.124247 -0.25 0.119722 -0.185772 0.359987
816 0.0397223 -0.235818 -0.25 0.0354921 -0.22993 -0.149989
817 0.152853 0.213679 -0.25 0.171089 0.254756 -0.169057
818 0.0616165 -0.228045 -0.25 0.0583942 -0.272768 -0.149994
819 -0.167561 0.0239764 -0.25 -0.0976695 0.097092 0.359995
820 0.0847486 0.0180673 -0.25 0.0523104 0.00856662 -0.135577
821 0.22149 -0.240041 -0.25 0.224655 -0.276891 -0.149998
822 -0.174389 -0.0200553 -0.25 -0.16857 -0.00303123 -0.149998
823 -0.00671802 -0.106357 -0.25 0.00340261 -0.133286 0.359996
824 0.189019 -0.0497776 -0.25 0.221666 -0.0122212 -0.149994
825 -0.219194 0.104608 -0.25 -0.231846 0.0790925 -0.149985
826 0.0732772 0.141045 -0.25 0.0383285 0.141931 -0.149989
827 0.108208 0.0861849 -0.25 0.10366 0.0794236 0.359993
828 0.1025 0.063447 -0.25 0.175551 -0.12082 0.5
829 -0.0360833 0.186428 -0.25 0.0159394 0.166892 -0.149984
830 -0.154808 0.218326 -0.25 -0.157237 0.220934 -0.149977
831 -0.18782 0.134914 -0.25 -0.148233 0.120875 -0.165372
832 0.232509 0.215033 -0.25 0.242844 0.24868 -0.149986
833 0.0985931 0.0441252 -0.25 0.139387 -0.0634471 0.5
834 0.236988 0.181032 -0.25 0.230395 0.188168 -0.149996
835 -0.181898 0.0717367 -0.25 -0.19584 0.046087 -0.149987
836 -0.0509011 -0.210408 -0.25 -0.0729085 -0.186593 -0.149989
837 0.0816957 0.02471 -0.25 0.11168 0.0733472 0.359999
838 0.0195363 -0.175022 -0.25 0.0446674 -0.12762 0.35981
839 0.168353 -0.0414449 -0.25 0.181456 -0.0621885 -0.149975
840 0.0252 0.199159 -0.25 0.0596712 0.17451 -0.149999
841 -0.186837 -0.151523 -0.25 -0.195843 -0.206382 -0.149993
842 0.0902038 0.171371 -0.25 0.0478609 0.168626 -0.149996
843 0.184662 -0.0572959 -0.25 0.14102 -0.0418665 0.359995
844 -0.0151817 -0.101421 -0.25 -0.0486895 -0.091414 0.5
845 -0.120868 0.0800103 -0.25 -0.164715 0.0268334 0.359992
846 -0.133095 -0.0586878 -0.25 -0.119125 -0.0520524 0.358024
847 -0.0350754 -0.150586 -0.25 -0.117929 -0.153188 -0.149999
848 -0.0936546 -0.186482 -0.25 -0.0878658 -0.20648
